4212,257736848,2*x^2 - x*y' + y + 3 = 0,add add add 3 mul 2 pow x 2 mul mul -1 x y' y,-2*x*(c - x) - 3,add -3 mul mul -2 x sub c x
4213,43427,x*ln(2)*ln(3) - y*ln(2)*ln(3) - 2*y' + 2 = 0,add add add 2 mul -2 y' mul mul x log 2 log 3 mul mul mul -1 y log 2 log 3,3^(c - x*ln(4)/4) + x,add x pow 3 add c mul mul div -1 4 x log 4
4214,696036619,y*ln(5) + y' = 0,add mul y log 5 y',5^(4 - x)*c,mul c pow 5 sub 4 x
4215,957717402,x*y' + y = 0,add mul x y' y,1/2 + (c - x)/(2*x),add div 1 2 mul div div 1 2 x sub c x
4216,9563370,x*y' - 2*y = 0,add mul -2 y mul x y',3*x*(c*x + x),mul mul 3 x add x mul c x
4217,613803613,2*x*sin(x) + x*y' - y + 2*cos(x) = 0,add add add mul -1 y mul 2 cos x mul x y' mul mul 2 x sin x,c*x + 2*cos(x),add mul 2 cos x mul c x
4218,9662804,x + y + y' + 1 = 0,add add add 1 x y' y,c*e^(-x - 3) - x,add mul -1 x mul c exp sub -3 x
4219,8477421,x*y' + y + 32 = 0,add add 32 mul x y' y,32*(c - x)/x,mul div 32 x sub c x
4220,2754333,y' = 0,y',-x/(5*(c*x + 2*x/3)),div mul div -1 5 x add mul div 2 3 x mul c x
4221,6485712,-20^x*ln(20) + y' = 0,add mul mul -1 pow 20 x log 20 y',20^x + c,add c pow 20 x
4222,5426499,2136750625^x*y' + 4*ln(215) = 0,add mul 4 log 215 mul pow 2136750625 x y',c + (1/2136750625)^x,add c pow div 1 2136750625 x
4223,27463922,e^(y + cos(1))*y' - 1 = 0,add -1 mul y' exp add cos 1 y,ln(c + x) - cos(1),add mul -1 cos 1 log add c x
4224,243919538,3^x*ln(3) + e^(y + 5)*y' - 1 = 0,add add -1 mul pow 3 x log 3 mul y' exp add 5 y,ln(-3^x + c + x) - 5,add -5 log sub add c x pow 3 x
4225,9262650,15*y' + 1 = 0,add 1 mul 15 y',c - x/15,add c mul div -1 15 x
4226,6980611,-4*x^x*(ln(x) + 1) + y' + 8 = 0,add add 8 mul mul -4 pow x x add 1 log x y',c - 8*x + 4*x^x,add add c mul -8 x mul 4 pow x x
4227,779650735,x*y' + 4*y + 8 = 0,add add 8 mul 4 y mul x y',c/x^4 - 2,add -2 mul c pow x -4
4228,761285256,x^x*(ln(x) + 1) + y' - 13 = 0,add add -13 mul pow x x add 1 log x y',c + 13*x - x^x,add sub c pow x x mul 13 x
4229,9963398,sin(x - 2) + y' + 1 = 0,add add 1 y' sin add -2 x,c - x + cos(x - 2),add sub c x cos add -2 x
4230,418972045,x^4 - x^x*(ln(x) + 1) + y' = 0,add add pow x 4 mul mul -1 pow x x add 1 log x y',c - x^5/5 + x^x,add add c pow x x mul div -1 5 pow x 5
4231,3294736,4*y' - 2 + cos(5) = 0,add add -2 mul 4 y' cos 5,c - x*(-2 + cos(5))/4,add c mul mul div -1 4 x add -2 cos 5
4232,569896211,x^2 + 2*x*y' - 2*y + 4 = 0,add add add 4 pow x 2 mul -2 y mul mul 2 x y',-x*(c + x)/2 + x + 2,add add 2 x mul mul div -1 2 x add c x
4233,4321378,sin(x - 5) + y' = 0,add y' sin add -5 x,c + cos(x - 5),add c cos add -5 x
4234,7407905,x*y' - y = 0,add mul -1 y mul x y',c*x + 8*x,add mul 8 x mul c x
4235,599418339,x^2*y' - 4 = 0,add -4 mul pow x 2 y',c - 4*(1 - x)/x,add c mul div -4 x sub 1 x
4236,7312699,-y*cos(x - 4) + sin(x - 4)*y' + 4*cos(x - 4) = 0,add add mul 4 cos add -4 x mul y' sin add -4 x mul mul -1 cos add -4 x y,c*sin(x - 4) + 4,add 4 mul c sin add -4 x
4237,8882169,-5*x^4 + y' = 0,add mul -5 pow x 4 y',c + x^5,add c pow x 5
4238,3574699,25*y' - 22 = 0,add -22 mul 25 y',c + 22*x/25,add c mul div 22 25 x
4239,7350365,x*y' + y - 7 = 0,add add -7 mul x y' y,c/x + 7,add 7 div c x
4240,444663985,x*y' - y + 25 = 0,add sub 25 y mul x y',c*x - 5*x + 25,add add 25 mul -5 x mul c x
4241,2911048,5*x^3*y' - 4 = 0,add -4 mul mul 5 pow x 3 y',c - 2*(-x + 1/x)/(5*x),add c mul div div -2 5 x sub pow x -1 x
4242,9718979,x*y' - y - 10 = 0,add sub -10 y mul x y',c*x + 6*x - 10,add add -10 mul 6 x mul c x
4243,955953943,256*y' + 1 = 0,add 1 mul 256 y',c - x/256,add c mul div -1 256 x
4244,795726,x^2*y' + 95367431640625 = 0,add 95367431640625 mul pow x 2 y',c + 95367431640625/x,add c div 95367431640625 x
4245,609125507,x*y' - 14*y*ln(y) = 0,add mul x y' mul mul -14 y log y,2^(c*x^14),pow 2 mul c pow x 14
4246,320209347,2*e^(x) + y' + 1 = 0,add add 1 mul 2 exp x y',c - x - 2*e^(x),add sub c x mul -2 exp x
4247,9676805,x*y' - 3*x - 4*y + 16 = 0,add add add 16 mul -4 y mul -3 x mul x y',c*x^4 - x + 4,add sub 4 x mul c pow x 4
4248,351905429,2*x*y' + 5*y = 0,add mul 5 y mul mul 2 x y',-5*sqrt(c/x^5),mul -5 sqrt mul c pow x -5
4249,391053792,2048*x^11*y' - 1 = 0,add -1 mul mul 2048 pow x 11 y',c - 1/(20480*x^10),add c mul div -1 20480 pow x -10
4250,4170776,x*y' - y - 24 = 0,add sub -24 y mul x y',c*x + 5*x - 24,add add -24 mul 5 x mul c x
4251,5528914,sin(16)*y' + 2 = 0,add 2 mul y' sin 16,c - 2*x/sin(16),add c div mul -2 x sin 16
4252,5231544,-10*cos(2*x) + y' = 0,add mul -10 cos mul 2 x y',c + 5*sin(2*x),add c mul 5 sin mul 2 x
4253,264103770,3*x^2*y' - 5 = 0,add -5 mul mul 3 pow x 2 y',c + (-x/3 - 5/3)/x,add c mul pow x -1 add div -5 3 mul div -1 3 x
4254,9644272,x*y' + y*ln(y) + 11*y*ln(3) = 0,add add mul x y' mul y log y mul mul 11 y log 3,3^(c/x - 11),pow 3 add -11 div c x
4255,2400160,31*x*y' - 31*y + 5 = 0,add add 5 mul -31 y mul mul 31 x y',x*(c + 5/(31*x)),mul x add c div div 5 31 x
4256,1668334,x*y' - y + E = 0,add sub y mul x y',c*x + E,add mul c x
4257,7654420,x*y' + 2*y - 4 = 0,add add -4 mul 2 y mul x y',c/x^2 + 2,add 2 mul c pow x -2
4258,524827126,-10*y^2 + y' = 0,add mul -10 pow y 2 y',2/(c - 20*x),div 2 add c mul -20 x
4259,7126263,5*y' - 5 - sqrt(5) = 0,add sub -5 sqrt 5 mul 5 y',c + sqrt(5)*x/5 + x,add add c x mul mul div 1 5 x sqrt 5
4260,145582911,-2*y*ln(2) + 4*y' + 5*ln(2) = 0,add add mul 4 y' mul 5 log 2 mul mul -2 y log 2,2^(x/2)*c + 5/2,add div 5 2 mul c pow 2 mul div 1 2 x
4261,5855754,x^2 + x*y' - y - 1 = 0,add sub add -1 pow x 2 y mul x y',-x*(c + x) - 1,add -1 mul mul -1 x add c x
4262,6181791,3*x^2 + 2*x*y' - 2*y = 0,add add mul -2 y mul 3 pow x 2 mul mul 2 x y',x*(c - 3*x/2),mul x add c mul div -3 2 x
4263,881174,-10*x^4 + y' + 1 = 0,add add 1 mul -10 pow x 4 y',c + 2*x^5 - x,add sub c x mul 2 pow x 5
4264,176448,-(-3*x)^x*(ln(-3*x) + 1) + y' = 0,add mul mul -1 pow mul -3 x x add 1 log mul -3 x y',c + (-3*x)^x,add c pow mul -3 x x
4265,152266055,x*y' + 5*y - 7*y' = 0,add add mul -7 y' mul 5 y mul x y',c/(x - 7)^5,mul c pow add -7 x -5
4266,78137721,x^16*y' - 15 = 0,add -15 mul pow x 16 y',c - 1/x^15,sub c pow x -15
4267,9775337,4*x*y' + y = 0,add mul mul 4 x y' y,-4*(c/x)^(1/4),mul -4 pow div c x div 1 4
4268,152647959,x - 2*y' + 4 = 0,add add 4 x mul -2 y',c + x*(x/4 + 2),add c mul x add 2 mul div 1 4 x
4269,664446822,x*y' + y + 15 = 0,add add 15 mul x y' y,-3*(c + 5*x)/x,mul div -3 x add c mul 5 x
4270,2554715,-x*sin(x) + x*y' + y + cos(x) - 3 = 0,add add add add -3 mul x y' mul mul -1 x sin x cos x y,c/x - cos(x) + 3,add sub 3 cos x div c x
4271,790335202,-x^x*(ln(x) + 1) + y' - 11 = 0,add add -11 mul mul -1 pow x x add 1 log x y',c + 11*x + x^x,add add c pow x x mul 11 x
4272,6619972,4*sin(4*x) + y' = 0,add mul 4 sin mul 4 x y',c + cos(4*x),add c cos mul 4 x
4273,1777236,2*5^x*ln(5) + y' - 1 = 0,add add -1 mul mul 2 pow 5 x log 5 y',-2*5^x + c + x,add add c x mul -2 pow 5 x
4274,9484231,-2*x + y' - 4 = 0,add add -4 mul -2 x y',c - x*(-x - 1) + 3*x,add add c mul 3 x mul mul -1 x sub -1 x
4275,9849539,3*x^3 - 5*x*y' + 10*y + 50 = 0,add add add 50 mul 3 pow x 3 mul 10 y mul mul -5 x y',3*x^2*(c + 2*x/5)/2 - 5,add -5 mul mul div 3 2 pow x 2 add c mul div 2 5 x
4276,417373573,-2^x*x*ln(2) - 2^x + y' = 0,add add mul -1 pow 2 x mul mul mul -1 x pow 2 x log 2 y',2^x*x + c,add c mul x pow 2 x
4277,2132400,-3*y^2 + 8*y' = 0,add mul -3 pow y 2 mul 8 y',-4/(c + 3*x/2),div -4 add c mul div 3 2 x
4278,7982036,2*x - y + y' - 2 = 0,add add sub -2 y mul 2 x y',2*x - e^(c + x),add mul -1 exp add c x mul 2 x
4279,461295537,x*y' + y + 16 = 0,add add 16 mul x y' y,(c - 16*x)/x,mul pow x -1 add c mul -16 x
4280,381645837,ln(cos(1))*cos(1)^(-x - 9/4) + y' = 0,add mul pow cos 1 sub div -9 4 x log cos 1 y',c + cos(1)^(-x - 9/4),add c pow cos 1 sub div -9 4 x
4281,5649673,6*x*y*ln(2) + x*y' - 2*y = 0,add add mul -2 y mul x y' mul mul mul 6 x y log 2,4*4^(c - 3*x)*x^2,mul mul 4 pow 4 add c mul -3 x pow x 2
4282,5473840,-(5*x)^x*(ln(5*x) + 1) + y' + 1 = 0,add add 1 mul mul -1 pow mul 5 x x add 1 log mul 5 x y',c - x + (5*x)^x,sub add c pow mul 5 x x x
4283,3976792,5*y' + 2 = 0,add 2 mul 5 y',c - 2*x/5,add c mul div -2 5 x
4284,1126408,-y*ln(2) + y' + 4*ln(2) = 0,add add mul 4 log 2 mul mul -1 y log 2 y',2^x*c + 4,add 4 mul c pow 2 x
4285,786855166,2*x*y' - y = 0,add mul -1 y mul mul 2 x y',4*sqrt(3)*x*sqrt(c/x)/3,mul mul mul div 4 3 x sqrt 3 sqrt div c x
4286,2850023,x*ln(x)*y' + x*y' + y = 0,add add mul x y' mul mul x y' log x y,c/(ln(x) + 1),div c add 1 log x
4287,3754853,(y' - 6)*e^(-6*x + y - 4) - 2 = 0,add -2 mul add -6 y' exp add add -4 mul -6 x y,6*x + ln(c + 2*x) + 4,add add 4 mul 6 x log add c mul 2 x
4288,821467,x^2*y' - 5 = 0,add -5 mul pow x 2 y',c + (x - 5)/x,add c mul pow x -1 add -5 x
4289,273549348,2*x*y^2 - y^2 - 6*y' = 0,add add mul -1 pow y 2 mul -6 y' mul mul 2 x pow y 2,-6/(c + x^2 - x),div -6 sub add c pow x 2 x
4290,576577508,-3^x*ln(3) + y' - 2 = 0,add add -2 mul mul -1 pow 3 x log 3 y',3^x + c + 2*x,add add c pow 3 x mul 2 x
4291,1467360,3*x^2 + x*y' - y = 0,add add mul -1 y mul 3 pow x 2 mul x y',3*x*(c - x),mul mul 3 x sub c x
4292,6463607,12*x^2 + 5*x*y' - 5*y = 0,add add mul -5 y mul 12 pow x 2 mul mul 5 x y',3*x*(c - 4*x)/5,mul mul div 3 5 x add c mul -4 x
4293,2082630,2*x^2 + x*y' - y + 5 = 0,add add sub 5 y mul 2 pow x 2 mul x y',x*(c - 2*x + 5/x),mul x add add c mul -2 x div 5 x
4294,9231696,x^2 + x*y' - y + 3 = 0,add sub add 3 pow x 2 y mul x y',x*(c - x + 3/x),mul x add sub c x div 3 x
4295,3764674,x^2*y' - 2 = 0,add -2 mul pow x 2 y',-(c*x + 4)/(2*x),mul div div -1 2 x add 4 mul c x
4296,72938016,4*x - x^x*(ln(x) + 1) + y' + 1 = 0,add add add 1 mul 4 x mul mul -1 pow x x add 1 log x y',c - 2*x^2 - x + x^x,add sub add c pow x x x mul -2 pow x 2
4297,781153,20*x + 10*y' - 39 = 0,add add -39 mul 10 y' mul 20 x,c - x*(x - 4) - x/10,add add c mul div -1 10 x mul mul -1 x add -4 x
4298,847073102,y^2 + 6*y' = 0,add pow y 2 mul 6 y',2/(c + x/3),div 2 add c mul div 1 3 x
4299,4994728,10*y^2 + 3*y' = 0,add mul 3 y' mul 10 pow y 2,3/(c + 10*x),div 3 add c mul 10 x
4300,4665790,-4*x*e^(x) - 4*e^(x) + y' = 0,add add mul -4 exp x mul mul -4 x exp x y',c + 4*x*e^(x),add c mul mul 4 x exp x
4301,9290431,2*y*ln(7) + y' = 0,add mul mul 2 y log 7 y',7^(2 - 2*x)*c,mul c pow 7 add 2 mul -2 x
4302,6779241,4*x^3*y - y' = 0,add mul -1 y' mul mul 4 pow x 3 y,c*e^(x^4),mul c exp pow x 4
4303,4660172,-x^x*(ln(x) + 1) + y' - 1 = 0,add add -1 mul mul -1 pow x x add 1 log x y',c + x + x^x,add add c x pow x x
4304,5503909,2*x^2 + x*y' - y = 0,add add mul -1 y mul 2 pow x 2 mul x y',c*x - x*(2*x - 1) - x,add add mul -1 x mul c x mul mul -1 x add -1 mul 2 x
4305,9815754,x*y' + y = 0,add mul x y' y,10 + 2*(c - 5*x)/x,add 10 mul div 2 x add c mul -5 x
4306,585187,x*y' + y*ln(1/y) = 0,add mul x y' mul y log pow y -1,(1/5)^(c*x),pow div 1 5 mul c x
4307,84868,x^2*y^2 - 4*x*y' + 5*y^2 - 4*y = 0,add add add mul -4 y mul 5 pow y 2 mul pow x 2 pow y 2 mul mul -4 x y',-4/(x*(c + x) - 5),div -4 add -5 mul x add c x
4308,715076984,4*x*y' + 12*y + 15 = 0,add add 15 mul 12 y mul mul 4 x y',c/x^3 - 5/4,add div -5 4 mul c pow x -3
4309,1373714,x*y' + 2*y + 20*y' = 0,add add mul 2 y mul 20 y' mul x y',c/(x + 20)^2,mul c pow add 20 x -2
4310,8736680,x*y*sin(x) + 5*x*sin(x) + x*cos(x)*y' - y*cos(x) - 5*cos(x) = 0,add add add add mul -5 cos x mul mul -1 cos x y mul mul 5 x sin x mul mul x y' cos x mul mul x y sin x,c*x*cos(x) - 5,add -5 mul mul c x cos x
4311,7908364,x*y' - y*ln(y/x) - y = 0,add add mul -1 y mul x y' mul mul -1 y log mul pow x -1 y,3^(c*x)*x,mul x pow 3 mul c x
4312,9338750,4*x*ln(2) - y*ln(2) + y' - 4 + 3*ln(2) = 0,add add add add -4 mul 3 log 2 mul mul -1 y log 2 mul mul 4 x log 2 y',2^x*c + 4*x + 3,add add 3 mul 4 x mul c pow 2 x
4313,3369231,-5^x*ln(5) + y' - 1 = 0,add add -1 mul mul -1 pow 5 x log 5 y',5^x + c + x,add add c x pow 5 x
4314,7444672,x^2*sin(x) - x*y' + y = 0,add add mul pow x 2 sin x mul mul -1 x y' y,x*(c - cos(x)) + x,add x mul x sub c cos x
4315,431244763,-ln(sin(2))*sin(2)^(x/3) + 3*y' = 0,add mul 3 y' mul mul -1 pow sin 2 mul div 1 3 x log sin 2,c + sin(2)^(x/3),add c pow sin 2 mul div 1 3 x
4316,1311174,x*y' + 3*y + 12 = 0,add add 12 mul 3 y mul x y',c/x^3 - 4,add -4 mul c pow x -3
4317,2605123,x*y' + y = 0,add mul x y' y,c/x + 3/x,add div 3 x div c x
4318,5551851,y' - 35 = 0,add -35 y',c + 35*x,add c mul 35 x
4319,8394030,3^x*x^2*ln(3) - x*y' + y = 0,add add mul mul -1 x y' mul mul pow 3 x pow x 2 log 3 y,x*(3^x + c),mul x add c pow 3 x
4320,702579524,4*x - 5*y' + 2 = 0,add add 2 mul -5 y' mul 4 x,-2*x*(c/x - x - 1)/5,mul mul div -2 5 x add sub -1 x div c x
4321,6014201,x^2 - 4*x*y' + 4*y = 0,add add pow x 2 mul 4 y mul mul -4 x y',x*(c + x/4) + x,add x mul x add c mul div 1 4 x
4322,4584173,x*y' - y + 2 = 0,add sub 2 y mul x y',c*x - 4*x + 2,add add 2 mul -4 x mul c x
4323,753843,5*y' - 4 = 0,add -4 mul 5 y',c + 4*x/5,add c mul div 4 5 x
4324,3804943,8*x*y' - 8*y - 1 = 0,add add -1 mul -8 y mul mul 8 x y',c*x - 1/8,add div -1 8 mul c x
4325,4326414,6*e^(2*x - 8) + y' = 0,add mul 6 exp add -8 mul 2 x y',c - 3*e^(2*x - 8),add c mul -3 exp add -8 mul 2 x
4326,8604069,x^2 + x*y' - y - 2 = 0,add sub add -2 pow x 2 y mul x y',x*(c - x) + 2*x - 2,add add -2 mul 2 x mul x sub c x
4327,4584888,-4*(x + 5)^3 + y' = 0,add mul -4 pow add 5 x 3 y',c + (x + 5)^4,add c pow add 5 x 4
4328,7844458,y*ln(3) + y' = 0,add mul y log 3 y',3^(-x - 2)*c,mul c pow 3 sub -2 x
4329,901046813,3*x^2*y' - 6*x*y - 120*x + 2*y' = 0,add add add mul -120 x mul 2 y' mul mul -6 x y mul mul 3 pow x 2 y',c*(-3*x^2 - 2) - 20,add -20 mul c add -2 mul -3 pow x 2
4330,128192839,5*x^4 + y' + 3 = 0,add add 3 mul 5 pow x 4 y',c + x*(-x^4 - 2) - x,add sub c x mul x sub -2 pow x 4
4331,940269943,-5*x^4 + y' + 5 = 0,add add 5 mul -5 pow x 4 y',c + x^5 - 5*x,add add c pow x 5 mul -5 x
4332,129617,y' + 10 = 0,add 10 y',c - 10*x,add c mul -10 x
4333,5455740,5*(2*x)^x*(ln(2*x) + 1) + y' = 0,add mul mul 5 pow mul 2 x x add 1 log mul 2 x y',c - 5*(2*x)^x,add c mul -5 pow mul 2 x x
4334,4405123,2*y' + 35 = 0,add 35 mul 2 y',c - 35*x/2,add c mul div -35 2 x
4335,165493,x*y' - y = 0,add mul -1 y mul x y',c*x - 3*x,add mul -3 x mul c x
4336,277983434,x*y' + y + 504 = 0,add add 504 mul x y' y,c/x - 504,add -504 div c x
4337,6938763,x*y' + 3*y - 9 = 0,add add -9 mul 3 y mul x y',c/x^3 + 3,add 3 mul c pow x -3
4338,625236399,x*y' - y - 16*y' = 0,add add mul -1 y mul -16 y' mul x y',c*(x^2/16 - x)/x,mul div c x add mul -1 x mul div 1 16 pow x 2
4339,8923667,2*x*ln(5) - 2*y*ln(5) + y' - 2*ln(5) - 1 = 0,add add add add -1 mul -2 log 5 mul mul -2 y log 5 mul mul 2 x log 5 y',2*5^(c + 2*x) + x - 1,add add -1 x mul 2 pow 5 add c mul 2 x
4340,513159229,x*ln(x^3)*y' - 3*y = 0,add mul -3 y mul mul x y' log pow x 3,c*ln(x^3),mul c log pow x 3
4341,1702967,x*y' - y + 3 = 0,add sub 3 y mul x y',-c*x*(4 - E)/(-4 + E) + 3,add 3 mul div mul mul -1 c x add -4 sub 4
4342,6916812,x*y' - y*ln(y) - y*ln(3) + y*ln(2) = 0,add add add mul x y' mul y log 2 mul mul -1 y log 3 mul mul -1 y log y,2*e^(c*x)/3,mul div 2 3 exp mul c x
4343,522352112,e^(y)*y' - cos(x) = 0,add mul -1 cos x mul y' exp y,ln(c + sin(x)),log add c sin x
4344,894066846,y*sin(x/3 - 2/3) - 3*sin(x/3 - 2/3) + 3*cos(x/3 - 2/3)*y' = 0,add add mul -3 sin add div -2 3 mul div 1 3 x mul y sin add div -2 3 mul div 1 3 x mul mul 3 y' cos add div -2 3 mul div 1 3 x,c*cos(x/3 - 2/3) + 3,add 3 mul c cos add div -2 3 mul div 1 3 x
4345,3837665,5*x*y' + 10*y - 8 = 0,add add -8 mul 10 y mul mul 5 x y',c/x^2 + 4/5,add div 4 5 mul c pow x -2
4346,8767793,3*x^2 - 2*x*y' + 2*y = 0,add add mul 2 y mul 3 pow x 2 mul mul -2 x y',-x*(c - 3*x/2),mul mul -1 x add c mul div -3 2 x
4347,6500059,x*sin(x) - y*sin(x) - 5*sin(x) - cos(x)*y' + cos(x) = 0,add add add add mul -5 sin x mul x sin x mul mul -1 y' cos x mul mul -1 y sin x cos x,c*cos(x) + x - 5,add add -5 x mul c cos x
4348,7513974,8*x^2*y^2 - e^(3/y)*y' = 0,add mul mul -1 y' exp div 3 y mul mul 8 pow x 2 pow y 2,3/ln(c - 8*x^3),div 3 log add c mul -8 pow x 3
4349,9300100,20*x^19*y*cos(x^20) - sin(x^20)*y' = 0,add mul mul -1 y' sin pow x 20 mul mul mul 20 pow x 19 cos pow x 20 y,c*sin(x^20),mul c sin pow x 20
4350,2695651,-2*x + y' + 3 = 0,add add 3 mul -2 x y',c - x*(-x + 3 - 5/x),add c mul mul -1 x add sub 3 x div -5 x
4351,868077775,x*y' + 6*y*ln(1/y) = 0,add mul x y' mul mul 6 y log pow y -1,5^(-x^5*(c*x + x)/243),pow 5 mul mul div -1 243 pow x 5 add x mul c x
4352,810156014,x*y' - y + 2 = 0,add sub 2 y mul x y',c*x - 2*x + 2,add add 2 mul -2 x mul c x
4353,651395,3*x^2 - x*y' + y - 1 = 0,add add add -1 mul 3 pow x 2 mul mul -1 x y' y,x*(c + 3*x) + 1,add 1 mul x add c mul 3 x
4354,1224775,4*y*sin(x) + cos(x)^2 + 4*cos(x)*y' = 0,add add pow cos x 2 mul mul 4 y' cos x mul mul 4 y sin x,(c - x)*cos(x)/4,mul mul div 1 4 sub c x cos x
4355,903123865,2*x*y' + y = 0,add mul mul 2 x y' y,-sqrt(c/x)/3,mul div -1 3 sqrt div c x
4356,5041422,10*x^9 + y' = 0,add mul 10 pow x 9 y',c - x^10,sub c pow x 10
4357,3171736,-2*cos(2*x) + y' + 4 = 0,add add 4 mul -2 cos mul 2 x y',c - 4*x + sin(2*x),add add c mul -4 x sin mul 2 x
4358,5102899,64*y' - 43 = 0,add -43 mul 64 y',c + 43*x/64,add c mul div 43 64 x
4359,2802623,x^3*y' + 3*x^2*y - 3*y' = 0,add add mul -3 y' mul pow x 3 y' mul mul 3 pow x 2 y,c/(x^3 - 3),div c add -3 pow x 3
4360,7461328,12*x - y' = 0,add mul -1 y' mul 12 x,2*x*(c/x + 3*x),mul mul 2 x add mul 3 x div c x
4361,627660886,cos(x + 5) + y' - 1 = 0,add add -1 y' cos add 5 x,c + x - sin(x + 5),sub add c x sin add 5 x
4362,613625695,2*x*y*y' - y^2 + 96 = 0,add sub 96 pow y 2 mul mul mul 2 x y' y,-4*sqrt(c*x + 6),mul -4 sqrt add 6 mul c x
4363,5013970,5*(x + 1)^4 + y' = 0,add mul 5 pow add 1 x 4 y',c - (x + 1)^5,sub c pow add 1 x 5
4364,1241004,2*x + 5*y' + 7 = 0,add add 7 mul 2 x mul 5 y',c + x*(-x/5 - 12/5) + x,add add c x mul x add div -12 5 mul div -1 5 x
4365,4269489,x^2*y' + 4 = 0,add 4 mul pow x 2 y',c + (4 - x)/x,add c mul pow x -1 sub 4 x
4366,521574,x*y' - y - 12 + cos(4) = 0,add add sub -12 y mul x y' cos 4,c*x + 4*x - 12 + cos(4),add add add -12 mul 4 x mul c x cos 4
4367,2544472,4*x*y' - 36*y - 9 = 0,add add -9 mul -36 y mul mul 4 x y',c*x^9 - 1/4,add div -1 4 mul c pow x 9
4368,683267233,x^2*y' - 2 = 0,add -2 mul pow x 2 y',c + (2*x - 2)/x,add c mul pow x -1 add -2 mul 2 x
4369,284052378,5*x^2 + x*y' - y + 1 = 0,add add sub 1 y mul 5 pow x 2 mul x y',x*(c - 5*x) + 1,add 1 mul x add c mul -5 x
4370,2721856,x*y' - y - 3 = 0,add sub -3 y mul x y',c*x + 4*x - 3,add add -3 mul 4 x mul c x
4371,7811258,-5*y + y' = 0,add mul -5 y y',c*e^(5*x),mul c exp mul 5 x
4372,9739030,25*x^2 + x*y' - y = 0,add add mul -1 y mul 25 pow x 2 mul x y',-25*x*(c + x),mul mul -25 x add c x
4373,615504,-4*x + y' + 8 = 0,add add 8 mul -4 x y',c - x*(5 - 2*x) - 3*x,add add c mul -3 x mul mul -1 x add 5 mul -2 x
4374,193325310,-32*x + y' - 4 = 0,add add -4 mul -32 x y',c + (4*x - 2)*(4*x + 3),add c mul add -2 mul 4 x add 3 mul 4 x
4375,7458030,5*y^2 + 2*y' = 0,add mul 2 y' mul 5 pow y 2,1/(c + 5*x/2),pow add c mul div 5 2 x -1
4376,182690201,1215*x^4 + y' - 1 = 0,add add -1 mul 1215 pow x 4 y',c - 243*x^5 + x,add add c x mul -243 pow x 5
4377,8174685,9*x^2 - 10*y' = 0,add mul -10 y' mul 9 pow x 2,c + 3*x^3/10,add c mul div 3 10 pow x 3
4378,8364976,-2*x + y' + 3 = 0,add add 3 mul -2 x y',c - x*(4 - x) + x,add add c x mul mul -1 x sub 4 x
4379,5587353,x*y' + 4*y - 4*y' = 0,add add mul -4 y' mul 4 y mul x y',c/(x - 4)^4,mul c pow add -4 x -4
4380,720462028,3*x*y' - 3*y - 4 = 0,add add -4 mul -3 y mul mul 3 x y',c*x - 4/3,add div -4 3 mul c x
4381,542633,-3*x^3*(x + 2)^2 - 3*x^2*(x + 2)^3 + y' = 0,add add mul mul -3 pow x 2 pow add 2 x 3 mul mul -3 pow x 3 pow add 2 x 2 y',c + x^3*(x + 2)^3,add c mul pow x 3 pow add 2 x 3
4382,5037646,x*y' + y + 1 = 0,add add 1 mul x y' y,(c - x)/x,mul pow x -1 sub c x
4383,218806467,-y*ln(5)*ln(y) + y' = 0,add mul mul mul -1 y log 5 log y y',e^(5^x*c),exp mul c pow 5 x
4384,3184661,x*y' - 5 = 0,add -5 mul x y',c + 5*ln(x),add c mul 5 log x
4385,745330396,40*(x + 4)^4 + y' = 0,add mul 40 pow add 4 x 4 y',c - 8*(x + 4)^5,add c mul -8 pow add 4 x 5
4386,9996766,2*x*y' - y = 0,add mul -1 y mul mul 2 x y',sqrt(3)*sqrt(c*x),mul sqrt 3 sqrt mul c x
4387,6328507,x^2*y' + 40 = 0,add 40 mul pow x 2 y',2*(c*x + 20)/x,mul div 2 x add 20 mul c x
4388,5505056,4*x*y' - 4*y - 1 = 0,add add -1 mul -4 y mul mul 4 x y',c*x - 1/4,add div -1 4 mul c x
4389,774286963,5*x*ln(2) - 5*y*ln(2) + y' - 1 = 0,add add add -1 mul mul -5 y log 2 mul mul 5 x log 2 y',2^(c + 5*x) + x,add x pow 2 add c mul 5 x
4390,319325,x*y' - y*sin(3) = 0,add mul x y' mul mul -1 y sin 3,-1/(3*(c/x)^sin(3)),mul div -1 3 pow div c x mul -1 sin 3
4391,2414405,x^6*y' - 20 = 0,add -20 mul pow x 6 y',c - 4/x^5,add c mul -4 pow x -5
4392,888420329,6*5^e^(-2*x^3)*x^2*ln(5) + e^(2*x^3)*y' = 0,add mul y' exp mul 2 pow x 3 mul mul mul 6 pow 5 exp mul -2 pow x 3 pow x 2 log 5,5^e^(-2*x^3) + c,add c pow 5 exp mul -2 pow x 3
4393,283039,x^2*e^(5) - x*y' + y = 0,add add mul pow x 2 exp 5 mul mul -1 x y' y,2*x*(c + x*e^(5)/2),mul mul 2 x add c mul mul div 1 2 x exp 5
4394,7887625,5*x*y' - 2*y = 0,add mul -2 y mul mul 5 x y',-2/(c/x)^(2/5),mul -2 pow div c x div -2 5
